group,id,block,trial,choice,reward
P,30,1,20,1,0
P,30,1,21,1,1
P,30,1,22,1,1
P,30,1,23,1,1
P,30,1,24,1,1
P,30,1,25,1,0
P,30,1,26,1,0
P,30,1,27,1,0
P,30,1,28,1,1
P,30,1,29,2,1
P,30,1,30,1,1
P,30,1,31,1,1
P,30,1,32,2,0
P,30,1,33,1,1
P,30,1,34,1,1
P,30,1,35,2,0
P,30,1,36,1,1
P,30,1,37,2,1
P,30,1,38,1,1
P,30,1,39,1,0
P,30,1,40,1,1
P,30,1,41,1,1
P,30,1,42,2,1
P,30,1,43,2,0
P,30,1,44,1,1
P,30,1,45,1,1
P,30,1,46,1,0
P,30,1,47,1,1
P,30,1,48,2,1
P,30,1,49,1,1
P,30,1,50,1,1
P,30,1,51,1,1
P,30,1,52,2,0
P,30,1,53,1,1
P,30,1,54,1,1
P,30,1,55,1,0
P,30,1,56,1,0
P,30,1,57,2,0
P,30,1,58,2,0
P,30,1,59,1,0
P,30,1,60,1,1
P,30,1,61,1,1
P,30,1,62,2,0
P,30,1,63,1,1
P,30,1,64,1,1
P,30,1,65,1,1
P,30,1,66,1,1
P,30,1,67,1,1
P,30,1,68,2,0
P,30,1,69,2,0
P,30,1,70,1,1
P,30,1,71,1,1
P,30,1,72,1,1
P,30,1,73,2,0
P,30,1,74,1,1
P,30,1,75,1,1
P,30,1,76,1,1
P,30,1,77,1,1
P,30,1,78,1,0
P,30,1,79,1,1
P,30,1,80,1,1
P,30,2,81,1,0
P,30,2,82,1,0
P,30,2,83,1,0
P,30,2,84,1,0
P,30,2,85,1,1
P,30,2,86,2,1
P,30,2,87,2,0
P,30,2,88,1,0
P,30,2,89,2,1
P,30,2,90,2,1
P,30,2,91,1,0
P,30,2,92,1,0
P,30,2,93,2,1
P,30,2,94,1,0
P,30,2,95,2,1
P,30,2,96,2,0
P,30,2,97,2,1
P,30,2,98,2,1
P,30,2,99,2,0
P,30,2,100,2,1
P,30,2,101,2,1
P,30,2,102,2,0
P,30,2,103,1,0
P,30,2,104,2,1
P,30,2,105,2,0
P,30,2,106,1,0
P,30,2,107,1,0
P,30,2,108,2,1
P,30,2,109,2,0
P,30,2,110,2,1
P,30,2,111,2,1
P,30,2,112,1,1
P,30,2,113,1,0
P,30,2,114,2,1
P,30,2,115,2,1
P,30,2,116,2,0
P,30,2,117,2,1
P,30,2,118,1,1
P,30,2,119,1,0
P,30,2,120,2,1
P,30,2,121,2,1
P,30,2,122,2,1
P,30,2,123,2,1
P,30,2,124,2,0
P,30,2,125,2,1
P,30,2,126,1,1
P,30,2,127,2,1
P,30,2,128,2,0
P,30,2,129,1,0
P,30,2,130,2,1
P,30,2,131,2,1
P,30,2,132,2,1
P,30,2,133,2,0
P,30,2,134,2,1
P,30,2,135,2,1
P,30,2,136,2,0
P,30,2,137,1,0
P,30,2,138,1,1
P,30,2,139,1,0
P,30,2,140,2,1
P,30,2,141,2,1
P,30,2,142,2,0
P,30,2,143,2,1
P,30,2,144,2,1
P,30,2,145,2,1
P,30,2,146,2,1
P,30,2,147,2,1
P,30,2,148,2,0
P,30,2,149,2,1
P,30,2,150,2,1
P,30,2,151,2,0
P,30,2,152,2,1
P,30,2,153,1,0
P,30,2,154,1,0
P,30,2,155,2,1
P,30,2,156,2,1
P,30,2,157,2,1
P,30,2,158,2,1
P,30,2,159,2,1
P,30,2,160,2,1
H,31,1,1,1,0
H,31,1,2,2,1
H,31,1,3,2,0
H,31,1,4,2,0
H,31,1,5,2,0
H,31,1,6,1,0
H,31,1,7,1,1
H,31,1,8,1,1
H,31,1,9,1,1
H,31,1,10,1,1
H,31,1,11,1,1
H,31,1,12,1,1
H,31,1,13,1,1
H,31,1,14,1,0
H,31,1,15,1,1
H,31,1,16,1,1
H,31,1,17,1,1
H,31,1,18,1,1
H,31,1,19,1,1
H,31,1,20,1,1
H,31,1,21,1,1
H,31,1,22,1,1
H,31,1,23,1,0
H,31,1,24,1,1
H,31,1,25,1,1
H,31,1,26,1,1
H,31,1,27,1,1
H,31,1,28,1,0
H,31,1,29,1,1
H,31,1,30,1,1
H,31,1,31,1,1
H,31,1,32,1,1
H,31,1,33,1,1
H,31,1,34,1,0
H,31,1,35,1,1
H,31,1,36,1,1
H,31,1,37,1,1
H,31,1,38,1,1
H,31,1,39,1,1
H,31,1,40,1,1
H,31,1,41,1,1
H,31,1,42,1,0
H,31,1,43,1,1
H,31,1,44,1,1
H,31,1,45,1,1
H,31,1,46,1,1
H,31,1,47,1,1
H,31,1,48,1,1
H,31,1,49,1,0
H,31,1,50,2,0
H,31,1,51,1,1
H,31,1,52,1,1
H,31,1,53,1,1
H,31,1,54,1,1
H,31,1,55,1,0
H,31,1,56,1,1
H,31,1,57,1,1
H,31,1,58,1,1
H,31,1,59,1,0
H,31,1,60,1,1
H,31,1,61,1,1
H,31,1,62,1,1
H,31,1,63,1,0
H,31,1,64,1,0
H,31,1,65,1,0
H,31,1,66,1,1
H,31,1,67,1,1
H,31,1,68,1,1
H,31,1,69,1,1
H,31,1,70,1,1
H,31,1,71,1,1
H,31,1,72,1,1
H,31,1,73,1,0
H,31,1,74,1,1
H,31,1,75,1,1
H,31,1,76,1,1
H,31,1,77,1,0
H,31,1,78,1,0
H,31,1,79,2,1
H,31,1,80,1,0
H,31,2,81,2,0
H,31,2,82,1,0
H,31,2,83,2,0
H,31,2,84,1,1
H,31,2,85,1,0
H,31,2,86,2,1
H,31,2,87,2,1
H,31,2,88,2,1
H,31,2,89,2,1
H,31,2,90,2,0
H,31,2,91,2,1
H,31,2,92,2,0
H,31,2,93,2,1
H,31,2,94,2,1
H,31,2,95,2,1
H,31,2,96,2,1
H,31,2,97,2,1
H,31,2,98,2,0
H,31,2,99,2,0
H,31,2,100,1,0
H,31,2,101,2,1
H,31,2,102,2,1
H,31,2,103,2,1
H,31,2,104,2,1
H,31,2,105,2,1
H,31,2,106,2,0
H,31,2,107,2,1
H,31,2,108,2,0
H,31,2,109,2,1
H,31,2,110,1,0
H,31,2,111,2,1
H,31,2,112,2,1
H,31,2,113,2,1
H,31,2,114,2,1
H,31,2,115,2,1
H,31,2,116,2,1
H,31,2,117,2,1
H,31,2,118,2,1
H,31,2,119,2,1
H,31,2,120,2,1
H,31,2,121,2,1
H,31,2,122,2,1
H,31,2,123,2,1
H,31,2,124,2,1
H,31,2,125,2,1
H,31,2,126,2,1
H,31,2,127,2,1
H,31,2,128,2,1
H,31,2,129,2,1
H,31,2,130,2,1
H,31,2,131,2,1
H,31,2,132,2,1
H,31,2,133,2,0
H,31,2,134,2,1
H,31,2,135,2,1
H,31,2,136,2,1
H,31,2,137,2,1
H,31,2,138,2,0
H,31,2,139,2,1
H,31,2,140,2,1
H,31,2,141,2,0
H,31,2,142,2,1
H,31,2,143,2,0
H,31,2,144,1,0
H,31,2,145,2,1
H,31,2,146,1,1
H,31,2,147,1,0
H,31,2,148,2,1
H,31,2,149,2,1
H,31,2,150,2,1
H,31,2,151,2,0
H,31,2,152,2,1
H,31,2,153,2,1
H,31,2,154,2,1
H,31,2,155,2,1
H,31,2,156,2,1
H,31,2,157,2,1
H,31,2,158,2,1
H,31,2,159,2,1
H,31,2,160,2,1
H,32,1,1,2,0
H,32,1,2,1,0
H,32,1,3,2,0
H,32,1,4,1,0
H,32,1,5,2,1
H,32,1,6,2,0
H,32,1,7,1,0
H,32,1,8,2,1
H,32,1,9,2,1
H,32,1,10,2,0
H,32,1,11,2,0
H,32,1,12,1,1
H,32,1,13,1,1
H,32,1,14,1,1
H,32,1,15,2,0
H,32,1,16,2,0
H,32,1,17,1,0
H,32,1,18,1,1
H,32,1,19,1,0
H,32,1,20,1,1
H,32,1,21,1,1
H,32,1,22,1,1
H,32,1,23,1,1
H,32,1,24,1,1
H,32,1,25,1,0
H,32,1,26,1,1
H,32,1,27,1,1
H,32,1,28,1,0
H,32,1,29,1,1
H,32,1,30,1,0
H,32,1,31,1,1
H,32,1,32,1,1
H,32,1,33,1,1
H,32,1,34,1,1
H,32,1,35,1,1
H,32,1,36,1,1
H,32,1,37,1,1
H,32,1,38,1,1
H,32,1,39,1,0
H,32,1,40,1,1
H,32,1,41,1,0
H,32,1,42,1,0
H,32,1,43,1,0
H,32,1,44,1,1
H,32,1,45,1,1
H,32,1,46,1,1
H,32,1,47,1,0
H,32,1,48,1,1
H,32,1,49,2,0
H,32,1,50,1,1
H,32,1,51,1,1
H,32,1,52,1,1
H,32,1,53,1,1
H,32,1,54,1,0
H,32,1,55,1,1
H,32,1,56,1,1
H,32,1,57,1,1
H,32,1,58,1,1
H,32,1,59,1,1
H,32,1,60,1,1
H,32,1,61,1,1
H,32,1,62,1,1
H,32,1,63,1,0
H,32,1,64,2,0
H,32,1,65,1,1
H,32,1,66,1,1
H,32,1,67,1,1
H,32,1,68,1,1
H,32,1,69,1,1
H,32,1,70,1,1
H,32,1,71,1,0
H,32,1,72,1,1
H,32,1,73,1,1
H,32,1,74,1,1
H,32,1,75,1,1
H,32,1,76,1,1
H,32,1,77,1,0
H,32,1,78,1,1
H,32,1,79,2,0
H,32,1,80,1,1
H,32,2,81,1,1
H,32,2,82,1,1
H,32,2,83,1,0
H,32,2,84,1,1
H,32,2,85,1,0
H,32,2,86,1,0
H,32,2,87,1,0
H,32,2,88,1,0
H,32,2,89,2,0
H,32,2,90,1,0
H,32,2,91,1,1
H,32,2,92,1,0
H,32,2,93,1,0
H,32,2,94,2,1
H,32,2,95,2,1
H,32,2,96,2,0
H,32,2,97,1,0
H,32,2,98,2,1
H,32,2,99,2,1
H,32,2,100,2,1
H,32,2,101,2,1
H,32,2,102,2,0
H,32,2,103,2,1
H,32,2,104,2,1
H,32,2,105,1,1
H,32,2,106,2,1
H,32,2,107,2,1
H,32,2,108,2,1
H,32,2,109,2,1
H,32,2,110,2,1
H,32,2,111,2,1
H,32,2,112,2,0
H,32,2,113,2,1
H,32,2,114,2,1
H,32,2,115,2,1
H,32,2,116,2,0
H,32,2,117,2,0
H,32,2,118,2,1
H,32,2,119,2,1
H,32,2,120,2,1
H,32,2,121,2,1
H,32,2,122,2,1
H,32,2,123,2,0
H,32,2,124,2,1
H,32,2,125,2,1
H,32,2,126,2,0
H,32,2,127,2,1
H,32,2,128,2,1
H,32,2,129,2,0
H,32,2,130,2,1
H,32,2,131,2,1
H,32,2,132,2,0
H,32,2,133,2,1
H,32,2,134,2,1
H,32,2,135,2,0
H,32,2,136,2,1
H,32,2,137,2,0
H,32,2,138,2,1
H,32,2,139,2,0
H,32,2,140,1,0
H,32,2,141,2,1
H,32,2,142,2,1
H,32,2,143,1,0
H,32,2,144,1,0
H,32,2,145,1,1
H,32,2,146,2,1
H,32,2,147,2,1
H,32,2,148,2,1
H,32,2,149,2,1
H,32,2,150,2,0
H,32,2,151,2,1
H,32,2,152,2,0
H,32,2,153,2,1
H,32,2,154,2,1
H,32,2,155,2,1
H,32,2,156,2,1
H,32,2,157,2,1
H,32,2,158,2,1
H,32,2,159,1,0
H,32,2,160,2,1
H,33,1,1,2,0
H,33,1,2,2,1
H,33,1,3,1,0
H,33,1,4,2,0
H,33,1,5,2,0
H,33,1,6,2,0
H,33,1,7,1,0
H,33,1,8,2,1
H,33,1,9,2,1
H,33,1,10,1,1
H,33,1,11,1,1
H,33,1,12,1,1
H,33,1,13,1,0
H,33,1,14,2,0
H,33,1,15,2,0
H,33,1,16,1,1
H,33,1,17,1,0
H,33,1,18,2,0
H,33,1,19,2,0
H,33,1,20,1,1
H,33,1,21,1,1
H,33,1,22,2,1
H,33,1,23,2,0
H,33,1,24,1,1
H,33,1,25,1,0
H,33,1,26,1,0
H,33,1,27,1,1
H,33,1,28,1,0
H,33,1,29,2,0
H,33,1,30,1,1
H,33,1,31,1,0
H,33,1,32,1,1
H,33,1,33,2,0
H,33,1,34,1,1
H,33,1,35,1,0
H,33,1,36,1,1
H,33,1,37,1,1
H,33,1,38,1,1
H,33,1,39,1,1
H,33,1,40,2,0
H,33,1,41,1,1
H,33,1,42,1,1
H,33,1,43,1,0
H,33,1,44,1,0
H,33,1,45,2,0
H,33,1,46,1,1
H,33,1,47,1,1
H,33,1,48,1,1
H,33,1,49,1,0
H,33,1,50,1,0
H,33,1,51,1,1
H,33,1,52,1,1
H,33,1,53,1,1
H,33,1,54,1,0
H,33,1,55,1,1
H,33,1,56,1,1
H,33,1,57,1,1
H,33,1,58,1,1
H,33,1,59,1,0
H,33,1,60,1,0
H,33,1,61,1,1
H,33,1,62,1,1
H,33,1,63,1,1
H,33,1,64,1,1
H,33,1,65,1,1
H,33,1,66,1,1
H,33,1,67,1,1
H,33,1,68,1,1
H,33,1,69,1,1
H,33,1,70,1,1
H,33,1,71,1,1
H,33,1,72,1,1
H,33,1,73,1,1
H,33,1,74,1,1
H,33,1,75,1,1
H,33,1,76,1,0
H,33,1,77,1,1
H,33,1,78,1,1
H,33,1,79,2,0
H,33,1,80,1,1
H,33,2,81,1,0
H,33,2,82,1,0
H,33,2,83,1,0
H,33,2,84,2,1
H,33,2,85,2,1
H,33,2,86,2,1
H,33,2,87,1,0
H,33,2,88,2,1
H,33,2,89,1,0
H,33,2,90,2,0
H,33,2,91,1,0
H,33,2,92,1,0
H,33,2,93,2,1
H,33,2,94,2,1
H,33,2,95,2,1
H,33,2,96,2,1
H,33,2,97,2,0
H,33,2,98,1,1
H,33,2,99,2,1
H,33,2,100,2,1
H,33,2,101,2,1
H,33,2,102,2,1
H,33,2,103,2,1
H,33,2,104,2,1
H,33,2,105,2,0
H,33,2,106,2,1
H,33,2,107,2,1
H,33,2,108,2,0
H,33,2,109,2,0
H,33,2,110,1,0
H,33,2,111,1,0
H,33,2,112,2,1
H,33,2,113,2,1
H,33,2,114,2,1
H,33,2,115,2,0
H,33,2,116,1,0
H,33,2,117,1,0
H,33,2,118,2,1
H,33,2,119,2,0
H,33,2,120,2,1
H,33,2,121,2,1
H,33,2,122,2,1
H,33,2,123,2,1
H,33,2,124,2,0
H,33,2,125,1,1
H,33,2,126,2,1
H,33,2,127,2,1
H,33,2,128,2,1
H,33,2,129,2,1
H,33,2,130,2,1
H,33,2,131,2,1
H,33,2,132,2,1
H,33,2,133,2,0
H,33,2,134,2,1
H,33,2,135,2,1
H,33,2,136,2,1
H,33,2,137,2,1
H,33,2,138,2,1
H,33,2,139,2,1
H,33,2,140,2,1
H,33,2,141,2,1
H,33,2,142,2,1
H,33,2,143,2,1
H,33,2,144,2,1
H,33,2,145,2,1
H,33,2,146,2,1
H,33,2,147,2,1
H,33,2,148,2,1
H,33,2,149,1,0
H,33,2,150,2,1
H,33,2,151,2,1
H,33,2,152,2,1
H,33,2,153,2,1
H,33,2,154,2,1
H,33,2,155,1,0
H,33,2,156,2,0
H,33,2,157,2,1
H,33,2,158,2,1
H,33,2,159,2,1
H,33,2,160,2,1
H,34,1,1,2,0
H,34,1,2,2,0
H,34,1,3,2,1
H,34,1,4,1,1
H,34,1,5,1,1
H,34,1,6,1,1
H,34,1,7,1,1
H,34,1,8,1,1
H,34,1,9,1,1
H,34,1,10,1,1
H,34,1,11,1,1
H,34,1,12,1,0
H,34,1,13,1,0
H,34,1,14,1,1
H,34,1,15,2,0
H,34,1,16,1,1
H,34,1,17,1,1
H,34,1,18,1,1
H,34,1,19,1,1
H,34,1,20,1,1
H,34,1,21,1,1
H,34,1,22,1,1
H,34,1,23,1,1
H,34,1,24,1,1
H,34,1,25,1,1
H,34,1,26,1,0
H,34,1,27,1,1
H,34,1,28,1,1
H,34,1,29,2,0
H,34,1,30,1,1
H,34,1,31,1,1
H,34,1,32,1,1
H,34,1,33,1,1
H,34,1,34,1,1
H,34,1,35,1,1
H,34,1,36,1,1
H,34,1,37,1,1
H,34,1,38,1,1
H,34,1,39,1,0
H,34,1,40,2,0
H,34,1,41,1,0
H,34,1,42,2,0
H,34,1,43,1,1
H,34,1,44,1,1
H,34,1,45,1,1
H,34,1,46,1,0
H,34,1,47,1,0
H,34,1,48,1,1
H,34,1,49,1,1
H,34,1,50,1,1
H,34,1,51,1,1
H,34,1,52,1,1
H,34,1,53,1,1
H,34,1,54,1,1
H,34,1,55,1,1
H,34,1,56,1,1
H,34,1,57,1,1
H,34,1,58,1,1
H,34,1,59,1,1
H,34,1,60,1,0
H,34,1,61,1,1
H,34,1,62,1,0
H,34,1,63,1,1
H,34,1,64,1,1
H,34,1,65,1,1
H,34,1,66,1,1
H,34,1,67,1,1
H,34,1,68,1,1
H,34,1,69,1,0
H,34,1,70,1,0
H,34,1,71,1,1
H,34,1,72,1,1
H,34,1,73,1,1
H,34,1,74,1,1
H,34,1,75,1,1
H,34,1,76,1,1
H,34,1,77,1,1
H,34,1,78,1,1
H,34,1,79,1,0
H,34,1,80,1,1
H,34,2,81,1,0
H,34,2,82,1,0
H,34,2,83,1,0
H,34,2,84,1,0
H,34,2,85,2,1
H,34,2,86,2,1
H,34,2,87,2,1
H,34,2,88,2,1
H,34,2,89,1,1
H,34,2,90,2,1
H,34,2,91,1,1
H,34,2,92,2,0
H,34,2,93,1,0
H,34,2,94,1,0
H,34,2,95,2,1
H,34,2,96,2,1
H,34,2,97,2,1
H,34,2,98,2,1
H,34,2,99,2,1
H,34,2,100,2,1
H,34,2,101,2,1
H,34,2,102,2,1
H,34,2,103,2,1
H,34,2,104,2,1
H,34,2,105,2,1
H,34,2,106,2,1
H,34,2,107,2,1
H,34,2,108,2,1
H,34,2,109,2,1
H,34,2,110,2,1
H,34,2,111,2,1
H,34,2,112,2,1
H,34,2,113,2,0
H,34,2,114,2,1
H,34,2,115,2,1
H,34,2,116,2,1
H,34,2,117,1,0
H,34,2,118,2,0
H,34,2,119,2,1
H,34,2,120,2,1
H,34,2,121,2,1
H,34,2,122,2,1
H,34,2,123,2,1
H,34,2,124,2,1
H,34,2,125,2,1
H,34,2,126,2,1
H,34,2,127,2,1
H,34,2,128,2,1
H,34,2,129,2,1
H,34,2,130,2,1
H,34,2,131,2,1
H,34,2,132,2,1
H,34,2,133,2,0
H,34,2,134,2,1
H,34,2,135,2,1
H,34,2,136,2,1
H,34,2,137,2,1
H,34,2,138,2,1
H,34,2,139,2,1
H,34,2,140,2,1
H,34,2,141,1,0
H,34,2,142,2,0
H,34,2,143,2,1
H,34,2,144,2,1
H,34,2,145,2,1
H,34,2,146,2,1
H,34,2,147,2,1
H,34,2,148,2,0
H,34,2,149,2,0
H,34,2,150,2,1
H,34,2,151,2,1
H,34,2,152,2,1
H,34,2,153,2,1
H,34,2,154,2,0
H,34,2,155,2,0
H,34,2,156,1,0
H,34,2,157,2,1
H,34,2,158,2,1
H,34,2,159,2,1
H,34,2,160,2,0
H,35,1,1,1,0
H,35,1,2,2,0
H,35,1,3,2,0
H,35,1,4,1,1
H,35,1,5,1,1
H,35,1,6,2,0
H,35,1,7,1,1
H,35,1,8,1,0
H,35,1,9,1,0
H,35,1,10,1,0
H,35,1,11,2,1
H,35,1,12,1,1
H,35,1,13,2,0
H,35,1,14,2,1
H,35,1,15,2,0
H,35,1,16,1,1
H,35,1,17,1,1
H,35,1,18,1,1
H,35,1,19,1,1
H,35,1,20,1,1
H,35,1,21,1,1
H,35,1,22,1,0
H,35,1,23,1,0
H,35,1,24,2,0
H,35,1,25,1,1
H,35,1,26,1,0
H,35,1,27,1,1
H,35,1,28,1,1
H,35,1,29,1,1
H,35,1,30,1,1
H,35,1,31,1,0
H,35,1,32,1,1
H,35,1,33,2,1
H,35,1,34,1,1
H,35,1,35,1,1
H,35,1,36,1,0
H,35,1,37,1,1
H,35,1,38,2,0
H,35,1,39,1,1
H,35,1,40,1,1
H,35,1,41,1,1
H,35,1,42,1,1
H,35,1,43,1,1
H,35,1,44,1,1
H,35,1,45,1,1
H,35,1,46,1,1
H,35,1,47,1,1
H,35,1,48,1,1
H,35,1,49,1,1
H,35,1,50,1,1
H,35,1,51,1,1
H,35,1,52,1,1
H,35,1,53,1,1
H,35,1,54,1,1
H,35,1,55,1,1
H,35,1,56,1,1
H,35,1,57,1,1
H,35,1,58,1,1
H,35,1,59,1,0
H,35,1,60,1,1
H,35,1,61,1,1
H,35,1,62,1,1
H,35,1,63,1,1
H,35,1,64,1,0
H,35,1,65,1,1
H,35,1,66,1,1
H,35,1,67,1,1
H,35,1,68,1,1
H,35,1,69,1,1
H,35,1,70,1,1
H,35,1,71,1,1
H,35,1,72,1,1
H,35,1,73,1,1
H,35,1,74,1,1
H,35,1,75,1,1
H,35,1,76,1,1
H,35,1,77,1,1
H,35,1,78,1,1
H,35,1,79,1,1
H,35,1,80,1,0
H,35,2,81,1,0
H,35,2,82,1,0
H,35,2,83,2,0
H,35,2,84,1,0
H,35,2,85,2,1
H,35,2,86,1,1
H,35,2,87,2,1
H,35,2,88,2,1
H,35,2,89,1,1
H,35,2,90,2,1
H,35,2,91,1,0
H,35,2,92,1,0
H,35,2,93,2,0
H,35,2,94,1,0
H,35,2,95,2,1
H,35,2,96,2,1
H,35,2,97,2,0
H,35,2,98,2,0
H,35,2,99,1,0
H,35,2,100,2,1
H,35,2,101,2,1
H,35,2,102,2,0
H,35,2,103,2,1
H,35,2,104,2,1
H,35,2,105,2,1
H,35,2,106,2,0
H,35,2,107,2,1
H,35,2,108,2,1
H,35,2,109,2,1
H,35,2,110,2,1
H,35,2,111,2,1
H,35,2,112,2,1
H,35,2,113,2,1
H,35,2,114,2,1
H,35,2,115,2,1
H,35,2,116,2,1
H,35,2,117,2,0
H,35,2,118,2,1
H,35,2,119,2,1
H,35,2,120,2,1
H,35,2,121,2,1
H,35,2,122,2,1
H,35,2,123,2,1
H,35,2,124,2,1
H,35,2,125,2,1
H,35,2,126,1,0
H,35,2,127,2,1
H,35,2,128,2,1
H,35,2,129,2,0
H,35,2,130,2,1
H,35,2,131,2,0
H,35,2,132,2,1
H,35,2,133,2,0
H,35,2,134,2,0
H,35,2,135,2,1
H,35,2,136,2,1
H,35,2,137,2,0
H,35,2,138,2,1
H,35,2,139,2,1
H,35,2,140,2,1
H,35,2,141,2,1
H,35,2,142,2,1
H,35,2,143,2,0
H,35,2,144,2,1
H,35,2,145,2,1
H,35,2,146,2,1
H,35,2,147,2,1
H,35,2,148,2,1
H,35,2,149,2,1
H,35,2,150,2,1
H,35,2,151,2,1
H,35,2,152,2,1
H,35,2,153,2,0
H,35,2,154,2,1
H,35,2,155,2,1
H,35,2,156,2,1
H,35,2,157,2,1
H,35,2,158,2,1
H,35,2,159,2,0
H,35,2,160,1,0
H,36,1,1,1,1
H,36,1,2,2,1
H,36,1,3,1,1
H,36,1,4,1,1
H,36,1,5,1,0
H,36,1,6,2,0
H,36,1,7,1,1
H,36,1,8,1,1
H,36,1,9,1,0
H,36,1,10,1,1
H,36,1,11,2,0
H,36,1,12,1,1
H,36,1,13,1,1
H,36,1,14,1,1
H,36,1,15,1,1
H,36,1,16,1,1
H,36,1,17,1,1
H,36,1,18,1,1
H,36,1,19,1,1
H,36,1,20,1,1
H,36,1,21,1,1
H,36,1,22,1,1
H,36,1,23,1,1
H,36,1,24,1,1
H,36,1,25,1,1
H,36,1,26,1,0
H,36,1,27,1,1
H,36,1,28,1,1
H,36,1,29,1,0
H,36,1,30,1,1
H,36,1,31,1,1
H,36,1,32,1,0
H,36,1,33,1,1
H,36,1,34,1,1
H,36,1,35,2,0
H,36,1,36,1,1
H,36,1,37,2,1
H,36,1,38,1,1
H,36,1,39,1,1
H,36,1,40,1,1
H,36,1,41,1,0
H,36,1,42,1,0
H,36,1,43,2,0
H,36,1,44,2,0
H,36,1,45,1,0
H,36,1,46,1,1
H,36,1,47,2,0
H,36,1,48,1,1
H,36,1,49,1,1
H,36,1,50,1,1
H,36,1,51,1,1
H,36,1,52,1,1
H,36,1,53,2,0
H,36,1,54,1,1
H,36,1,55,1,1
H,36,1,56,1,1
H,36,1,57,1,0
H,36,1,58,1,1
H,36,1,59,1,0
H,36,1,60,1,1
H,36,1,61,1,1
H,36,1,62,1,1
H,36,1,63,1,1
H,36,1,64,1,1
H,36,1,65,1,0
H,36,1,66,1,0
H,36,1,67,1,1
H,36,1,68,1,1
H,36,1,69,1,0
H,36,1,70,1,1
H,36,1,71,1,1
H,36,1,72,2,0
H,36,1,73,1,1
H,36,1,74,1,1
H,36,1,75,1,1
H,36,1,76,1,1
H,36,1,77,1,1
H,36,1,78,1,1
H,36,1,79,1,1
H,36,1,80,1,1
H,36,2,81,1,1
H,36,2,82,1,1
H,36,2,83,1,0
H,36,2,84,1,0
H,36,2,85,1,0
H,36,2,86,1,0
H,36,2,87,1,0
H,36,2,88,2,1
H,36,2,89,1,0
H,36,2,90,1,0
H,36,2,91,1,0
H,36,2,92,2,1
H,36,2,93,2,1
H,36,2,94,2,1
H,36,2,95,2,1
H,36,2,96,2,1
H,36,2,97,2,1
H,36,2,98,2,0
H,36,2,99,2,0
H,36,2,100,2,0
H,36,2,101,2,1
H,36,2,102,2,1
H,36,2,103,2,1
H,36,2,104,2,1
H,36,2,105,2,1
H,36,2,106,2,1
H,36,2,107,2,1
H,36,2,108,2,1
H,36,2,109,2,1
H,36,2,110,2,1
H,36,2,111,1,0
H,36,2,112,2,1
H,36,2,113,2,1
H,36,2,114,2,1
H,36,2,115,2,1
H,36,2,116,2,1
H,36,2,117,2,1
H,36,2,118,2,1
H,36,2,119,2,1
H,36,2,120,2,1
H,36,2,121,2,1
H,36,2,122,2,1
H,36,2,123,2,1
H,36,2,124,2,1
H,36,2,125,2,1
H,36,2,126,2,1
H,36,2,127,2,0
H,36,2,128,2,1
H,36,2,129,2,1
H,36,2,130,2,0
H,36,2,131,2,0
H,36,2,132,1,0
H,36,2,133,2,1
H,36,2,134,2,1
H,36,2,135,2,1
H,36,2,136,2,1
H,36,2,137,2,1
H,36,2,138,2,1
H,36,2,139,2,1
H,36,2,140,2,1
H,36,2,141,2,0
H,36,2,142,2,0
H,36,2,143,2,1
H,36,2,144,2,1
H,36,2,145,2,1
H,36,2,146,2,1
H,36,2,147,2,0
H,36,2,148,2,1
H,36,2,149,1,0
H,36,2,150,2,1
H,36,2,151,2,1
H,36,2,152,2,1
H,36,2,153,2,1
H,36,2,154,2,1
H,36,2,155,2,1
H,36,2,156,2,1
H,36,2,157,2,1
H,36,2,158,2,0
H,36,2,159,2,1
H,36,2,160,2,1
H,37,1,1,1,0
H,37,1,2,2,1
H,37,1,3,2,0
H,37,1,4,1,1
H,37,1,5,2,1
H,37,1,6,2,0
H,37,1,7,1,1
H,37,1,8,1,1
H,37,1,9,1,1
H,37,1,10,1,1
H,37,1,11,1,1
H,37,1,12,1,1
H,37,1,13,1,0
H,37,1,14,1,1
H,37,1,15,1,0
H,37,1,16,1,1
H,37,1,17,1,1
H,37,1,18,1,1
H,37,1,19,2,0
H,37,1,20,1,1
H,37,1,21,1,1
H,37,1,22,1,0
H,37,1,23,1,1
H,37,1,24,2,0
H,37,1,25,1,0
H,37,1,26,1,1
H,37,1,27,1,1
H,37,1,28,2,1
H,37,1,29,1,0
H,37,1,30,1,1
H,37,1,31,1,1
H,37,1,32,1,1
H,37,1,33,1,1
H,37,1,34,1,1
H,37,1,35,1,1
H,37,1,36,1,1
H,37,1,37,1,1
H,37,1,38,1,1
H,37,1,39,1,1
H,37,1,40,1,1
H,37,1,41,1,1
H,37,1,42,1,1
H,37,1,43,1,1
H,37,1,44,1,1
H,37,1,45,1,1
H,37,1,46,1,1
H,37,1,47,1,1
H,37,1,48,1,1
H,37,1,49,1,1
H,37,1,50,1,1
H,37,1,51,1,1
H,37,1,52,1,1
H,37,1,53,1,1
H,37,1,54,1,1
H,37,1,55,1,1
H,37,1,56,1,1
H,37,1,57,1,1
H,37,1,58,1,1
H,37,1,59,1,1
H,37,1,60,1,1
H,37,1,61,1,1
H,37,1,62,1,1
H,37,1,63,1,1
H,37,1,64,1,0
